DISTRICT_NAME	SCHOOL_NAME_LONG	SCHOOL_NAME_SHORT	PHONE_NUMBER	PHYSICAL_ADDRESS	PHYSICAL_CITY	PHYSICAL_STATE	PHYSICAL_ZIP	MAILING_ADDRESS1	MAILING_ADDRESS2	MAILING_CITY	MAILING_STATE	MAILING_ZIP	PRINCIPAL_LAST	PRINCIPAL_FIRST	LATITUDE	LONGITUDE	WEB_ADDRESS	EMAIL_ADDRESS_PRI
SARASOTA    	CONTRACTED RESIDENTIAL SERVICES                                                                     	CONTRACTED RESIDENTIAL SERVICES              	0	                                                                                	                    	  	          	                                        	                                        	                    	  	          	                              	                    	0	0	                                                                                                    	                                                                                
SARASOTA    	MIGRANT NON-ENROLLED STUDENTS                                                                       	MIGRANT NON-ENROLLED STUDENTS                	9419279000	1960 LANDINGS BLVD                                                              	SARASOTA            	FL	34231-3300	1960 LANDINGS BLVD                      	                                        	SARASOTA            	FL	34231-3300	                              	                    	27.2798	-82.5377	                                                                                                    	                                                                                
SARASOTA    	HOME EDUCATION PROGRAM STUDENTS                                                                     	HOME EDUC PROGRAM STUDENTS                   	0	                                                                                	                    	  	          	                                        	                                        	                    	  	00000 0000	                              	                    	0	0	www.sarasota.k12.fl.us                                                                              	                                                                                
SEMINOLE    	HAMILTON ELEMENTARY SCHOOL                                                                          	HAMILTON ELEMENTARY SCHOOL                   	4073206050	1501 E 8TH ST                                                                   	SANFORD             	FL	32771-2268	1501 E 8TH ST                           	                                        	SANFORD             	FL	32771-2268	PHILLIPS                      	SAMELIA             	28.8048	-81.2531	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0021                              	Samelia_Phillips@scps.k12.fl.us                                                 
SEMINOLE    	BEAR LAKE ELEMENTARY SCHOOL                                                                         	BEAR LAKE ELEMENTARY SCHOOL                  	4077465550	3399 GLEAVES CT                                                                 	APOPKA              	FL	32703-6064	3399 GLEAVES CT                         	                                        	APOPKA              	FL	32703-6064	AGOSTO                        	ALEX                	28.6666	-81.448	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0031                              	Alexis_Agosto@scps.k12.fl.us                                                    
SEMINOLE    	ENGLISH ESTATES ELEMENTARY SCHOOL                                                                   	ENGLISH ESTATES ELEM. SCHOOL                 	4077462850	299 OXFORD RD                                                                   	FERN PARK           	FL	32730-2354	299 OXFORD RD                           	                                        	FERN PARK           	FL	32730-2354	WELCH                         	JOHN                	28.6509	-81.3413	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0041                              	John_Welch@scps.k12.fl.us                                                       
SEMINOLE    	GENEVA ELEMENTARY SCHOOL                                                                            	GENEVA ELEMENTARY SCHOOL                     	4073204950	275 1ST ST                                                                      	GENEVA              	FL	32732-9641	275 1ST ST                              	                                        	GENEVA              	FL	32732-9641	DUNAYE                        	ROD                 	28.7385	-81.1145	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0051                              	Rod_Dunaye@scps.k12.fl.us                                                       
SEMINOLE    	LAKE MARY HIGH SCHOOL                                                                               	LAKE MARY HIGH SCHOOL                        	4073209550	655 LONGWOOD LAKE MARY RD                                                       	LAKE MARY           	FL	32746-3701	655 LONGWOOD LAKE MARY RD               	                                        	LAKE MARY           	FL	32746-3701	KOTKIN                        	MICHAEL             	28.7365	-81.3365	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0071                              	Michael_Kotkin@scps.k12.fl.us                                                   
SEMINOLE    	LAKE MARY ELEMENTARY SCHOOL                                                                         	LAKE MARY ELEMENTARY SCHOOL                  	4073205650	132 S COUNTRY CLUB RD                                                           	LAKE MARY           	FL	32746-3532	132 S COUNTRY CLUB RD                   	                                        	LAKE MARY           	FL	32746-3532	PEACOCK                       	CHRISTINE           	28.7549	-81.3233	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0081                              	Christine_Peacock@scps.k12.fl.us                                                
SEMINOLE    	LONGWOOD ELEMENTARY SCHOOL                                                                          	LONGWOOD ELEMENTARY SCHOOL                   	4077463350	840 ORANGE AVE                                                                  	LONGWOOD            	FL	32750-4461	840 ORANGE AVE                          	                                        	LONGWOOD            	FL	32750-4461	FISHER                        	GINNY               	28.7034	-81.3309	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0091                              	Ginny_Fisher@scps.k12.fl.us                                                     
SEMINOLE    	MILWEE MIDDLE SCHOOL                                                                                	MILWEE MIDDLE SCHOOL                         	4077463850	1341 S RONALD REAGAN BLVD                                                       	LONGWOOD            	FL	32750-6422	1341 S RONALD REAGAN BLVD               	                                        	LONGWOOD            	FL	32750-6422	WALSH                         	MICHELLE            	28.6865	-81.3451	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0101                              	Michelle_Walsh@scps.k12.fl.us                                                   
SEMINOLE    	EVANS ELEMENTARY SCHOOL                                                                             	EVANS ELEMENTARY SCHOOL                      	4073209850	100 E CHAPMAN RD                                                                	OVIEDO              	FL	32765-8890	100 E CHAPMAN RD                        	                                        	OVIEDO              	FL	32765-8890	DARNELL                       	CAROLANN            	28.6414	-81.2075	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0111                              	CarolAnn_Darnell@scps.k12.fl.us                                                 
SEMINOLE    	LAYER ELEMENTARY SCHOOL                                                                             	LAYER ELEMENTARY SCHOOL                      	4078718050	4201 SR 419                                                                     	WINTER SPRINGS      	FL	32708-2629	4201 SR 419                             	                                        	WINTER SPRINGS      	FL	32708-2629	NOVAK                         	KELLEY              	28.6849	-81.2797	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0121                              	Kelley_Novak@scps.k12.fl.us                                                     
SEMINOLE    	LAWTON ELEMENTARY SCHOOL                                                                            	LAWTON ELEMENTARY SCHOOL                     	4073206350	151 GRAHAM AVE                                                                  	OVIEDO              	FL	32765-9735	151 GRAHAM AVE                          	                                        	OVIEDO              	FL	32765-9735	EMMANS                        	BRIAN               	28.6679	-81.2098	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0131                              	Brian_Emmans@scps.k12.fl.us                                                     
SEMINOLE    	PINE CREST ELEMENTARY SCHOOL                                                                        	PINE CREST ELEMENTARY SCHOOL                 	4073205450	405 W 27TH ST                                                                   	SANFORD             	FL	32773-5172	405 W 27TH ST                           	                                        	SANFORD             	FL	32773-5172	KATZ                          	MARIA               	28.7778	-81.2713	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0141                              	Maria_Katz@scps.k12.fl.us                                                       
SEMINOLE    	SANFORD MIDDLE SCHOOL                                                                               	SANFORD MIDDLE SCHOOL                        	4073206150	1700 S FRENCH AVE                                                               	SANFORD             	FL	32771-3383	1700 S FRENCH AVE                       	                                        	SANFORD             	FL	32771-3383	SHULER                        	RANDY               	28.7965	-81.274	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0151                              	Randy_Shuler@scps.k12.fl.us                                                     
SEMINOLE    	WALKER ELEMENTARY SCHOOL                                                                            	WALKER ELEMENTARY SCHOOL                     	4078717350	3101 SNOW HILL RD                                                               	CHULUOTA            	FL	32766-6724	3101 SNOW HILL RD                       	                                        	CHULUOTA            	FL	32766-6724	PFEIFFER                      	MICHAEL             	28.6486	-81.1259	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0171                              	Michael_Pfeiffer@scps.k12.fl.us                                                 
SEMINOLE    	SEMINOLE HIGH SCHOOL                                                                                	SEMINOLE HIGH SCHOOL                         	4073205050	2701 RIDGEWOOD AVE                                                              	SANFORD             	FL	32773-4916	2701 RIDGEWOOD AVE                      	                                        	SANFORD             	FL	32773-4916	COLLINS                       	CONNIE              	28.7804	-81.2837	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0181                              	Connie_Collins@scps.k12.fl.us                                                   
SEMINOLE    	MILLENNIUM MIDDLE SCHOOL                                                                            	MILLENNIUM MIDDLE SCHOOL                     	4073206550	21 LAKEVIEW AVE                                                                 	SANFORD             	FL	32773-5331	21 LAKEVIEW AVE                         	                                        	SANFORD             	FL	32773-5331	EGLOF                         	KATE                	28.7755	-81.2846	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0182                              	kate_eglof@scps.k12.fl.us                                                       
SEMINOLE    	SOUTH SEMINOLE MIDDLE SCHOOL                                                                        	SOUTH SEMINOLE MIDDLE SCHOOL                 	4077461350	101 S WINTER PARK DR                                                            	CASSELBERRY         	FL	32707-4417	101 S WINTER PARK DR                    	                                        	CASSELBERRY         	FL	32707-4417	COLEMAN-BAKER                 	MIA                 	28.6604	-81.3196	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0201                              	Mia_Coleman-Baker@scps.k12.fl.us                                                
SEMINOLE    	CASSELBERRY ELEMENTARY SCHOOL                                                                       	CASSELBERRY ELEMENTARY SCHOOL                	4077462550	1075 CRYSTAL BOWL CIR                                                           	CASSELBERRY         	FL	32707-4554	1075 CRYSTAL BOWL CIR                   	                                        	CASSELBERRY         	FL	32707-4554	STANLEY                       	SHARON              	28.661	-81.3169	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0202                              	Sharon_Stanley@scps.k12.fl.us                                                   
SEMINOLE    	WILSON ELEMENTARY SCHOOL                                                                            	WILSON ELEMENTARY SCHOOL                     	4073206950	985 S ORANGE BLVD                                                               	SANFORD             	FL	32771-9587	985 S ORANGE BLVD                       	                                        	SANFORD             	FL	32771-9587	JENKINS                       	SALLIE              	28.8016	-81.3619	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0231                              	Sallie_Jenkins@scps.k12.fl.us                                                   
SEMINOLE    	CROOMS ACADEMY OF INFORMATION TECHNOLOGY                                                            	CROOMS ACADEMY/INFO TECHNOLOGY               	4073205750	2200 W 13TH ST                                                                  	SANFORD             	FL	32771-1636	2200 W 13TH ST                          	                                        	SANFORD             	FL	32771-1636	HAYES                         	DEMETRIA            	28.8011	-81.2901	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0251                              	Demetria_Hayes@scps.k12.fl.us                                                   
SEMINOLE    	GOLDSBORO ELEMENTARY MAGNET                                                                         	GOLDSBORO ELEMENTARY MAGNET                  	4073205850	1300 W 20TH ST                                                                  	SANFORD             	FL	32771-3235	1300 W 20TH ST                          	                                        	SANFORD             	FL	32771-3235	SCHREINER                     	KEATON              	28.7956	-81.2825	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0271                              	Keaton_Schreiner@scps.k12.fl.us                                                 
SEMINOLE    	HOPPER CENTER                                                                                       	HOPPER CENTER                                	4073203950	612 NEWPORT AVE                                                                 	ALTAMONTE SPRINGS   	FL	32701-6340	612 NEWPORT AVE                         	                                        	ALTAMONTE SPRINGS   	FL	32701-6340	WEAVER                        	DONNA               	28.64858	-81.37128	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0281                              	donna_weaver@scps.k12.fl.us                                                     
SEMINOLE    	JACKSON HEIGHTS MIDDLE SCHOOL                                                                       	JACKSON HEIGHTS MIDDLE SCHOOL                	4073204550	41 ACADEMY AVE                                                                  	OVIEDO              	FL	32765-9372	41 ACADEMY AVE                          	                                        	OVIEDO              	FL	32765-9372	BAILEY                        	WINSTON             	28.6681	-81.1957	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0291                              	Winston_Bailey@scps.k12.fl.us                                                   
SEMINOLE    	MIDWAY ELEMENTARY SCHOOL                                                                            	MIDWAY ELEMENTARY SCHOOL                     	4073205950	2368 BRISSON AVE                                                                	SANFORD             	FL	32771-6850	2368 BRISSON AVE                        	                                        	SANFORD             	FL	32771-6850	MARSHALL                      	KRISTINA            	28.7905	-81.239	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0301                              	Kristina_Marshall@scps.k12.fl.us                                                
SEMINOLE    	ENDEAVOR SCHOOL                                                                                     	ENDEAVOR SCHOOL                              	4073203350	3010 OLD LAKE MARY RD                                                           	LAKE MARY           	FL	32746-3002	3010 OLD LAKE MARY RD                   	                                        	LAKE MARY           	FL	32746-3002	LOYD                          	CATHY               	28.6695	-81.354	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0311                              	Cathy_Loyd@scps.k12.fl.us                                                       
SEMINOLE    	HIGHLANDS ELEMENTARY SCHOOL                                                                         	HIGHLANDS ELEMENTARY SCHOOL                  	4077466650	1600 SHEPARD RD                                                                 	WINTER SPRINGS      	FL	32708-2023	1600 SHEPARD RD                         	                                        	WINTER SPRINGS      	FL	32708-2023	LOGSDON                       	LENORE              	28.7165	-81.3177	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0331                              	Lenore_Logsdon@scps.k12.fl.us                                                   
SEMINOLE    	RAINBOW ELEMENTARY SCHOOL                                                                           	RAINBOW ELEMENTARY SCHOOL                    	4073208450	1412 RAINBOW TRL                                                                	WINTER SPRINGS      	FL	32708-4833	1412 RAINBOW TRL                        	                                        	WINTER SPRINGS      	FL	32708-4833	HALLSTROM                     	VICTORIA            	28.6535	-81.2529	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0361                              	Vickie_Hallstrom@scps.k12.fl.us                                                 
SEMINOLE    	WINTER SPRINGS ELEMENTARY SCHOOL                                                                    	WINTER SPRINGS ELEMENTARY SCHL               	4073200650	701 W STATE ROAD 434                                                            	WINTER SPRINGS      	FL	32708-2405	701 W STATE ROAD 434                    	                                        	WINTER SPRINGS      	FL	32708-2405	ERWIN                         	TINA                	28.6969	-81.3125	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0391                              	Tina_Erwin@scps.k12.fl.us                                                       
SEMINOLE    	SPRING LAKE ELEMENTARY SCHOOL                                                                       	SPRING LAKE ELEMENTARY SCHOOL                	4077461650	695 ORANGE AVE                                                                  	ALTAMONTE SPRINGS   	FL	32714-3034	695 ORANGE AVE                          	                                        	ALTAMONTE SPRINGS   	FL	32714-3034	KUNIAK                        	NOMIE               	28.6598	-81.41	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0401                              	Nomie_Kuniak@scps.k12.fl.us                                                     
SEMINOLE    	OVIEDO HIGH SCHOOL                                                                                  	OVIEDO HIGH SCHOOL                           	4073204050	601 KING ST                                                                     	OVIEDO              	FL	32765-8106	601 KING ST                             	                                        	OVIEDO              	FL	32765-8106	LUNDQUIST                     	ROBERT              	28.6728	-81.2185	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0421                              	Robert_Lundquist@scps.k12.fl.us                                                 
SEMINOLE    	LYMAN HIGH SCHOOL                                                                                   	LYMAN HIGH SCHOOL                            	4077462050	865 S RONALD REAGAN BLVD                                                        	LONGWOOD            	FL	32750-6414	865 S RONALD REAGAN BLVD                	                                        	LONGWOOD            	FL	32750-6414	URICHKO                       	BRIAN               	28.6882	-81.3453	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0431                              	Brian_Urichko@scps.k12.fl.us                                                    
SEMINOLE    	CARILLON ELEMENTARY SCHOOL                                                                          	CARILLON ELEMENTARY SCHOOL                   	4073204650	3200 LOCKWOOD BLVD                                                              	OVIEDO              	FL	32765-9199	3200 LOCKWOOD BLVD                      	                                        	OVIEDO              	FL	32765-9199	JONES                         	ANALYNN             	28.6253	-81.1816	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0441                              	Analynn_Jones@scps.k12.fl.us                                                    
SEMINOLE    	LAKE BRANTLEY HIGH SCHOOL                                                                           	LAKE BRANTLEY HIGH SCHOOL                    	4077463450	991 SAND LAKE RD                                                                	ALTAMONTE SPRINGS   	FL	32714-7055	991 SAND LAKE RD                        	                                        	ALTAMONTE SPRINGS   	FL	32714-7055	GAUDREAU                      	MICHAEL             	28.681	-81.422	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0491                              	Mike_Gaudreau@scps.k12.fl.us                                                    
SEMINOLE    	TEAGUE MIDDLE SCHOOL                                                                                	TEAGUE MIDDLE SCHOOL                         	4073201550	1350 MCNEIL RD                                                                  	ALTAMONTE SPRINGS   	FL	32714-5439	1350 MCNEIL RD                          	                                        	ALTAMONTE SPRINGS   	FL	32714-5439	MCCANTS                       	LEON                	28.657	-81.4365	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0501                              	Leon_McCants@scps.k12.fl.us                                                     
SEMINOLE    	FOREST CITY ELEMENTARY SCHOOL                                                                       	FOREST CITY ELEMENTARY SCHOOL                	4077461050	1010 SAND LAKE RD                                                               	ALTAMONTE SPRINGS   	FL	32714-7039	1010 SAND LAKE RD                       	                                        	ALTAMONTE SPRINGS   	FL	32714-7039	ARENA                         	TONY                	28.6785	-81.4239	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0502                              	Tony_Arena@scps.k12.fl.us                                                       
SEMINOLE    	RED BUG ELEMENTARY SCHOOL                                                                           	RED BUG ELEMENTARY SCHOOL                    	4077468350	4000 RED BUG LAKE RD                                                            	CASSELBERRY         	FL	32707-6320	4000 RED BUG LAKE RD                    	                                        	CASSELBERRY         	FL	32707-6320	AGRAMONTE-HARPER              	MERCEDES            	28.6482	-81.288	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0511                              	Mercedes_Agramonte-Harper@scps.k12.fl.us                                        
SEMINOLE    	IDYLLWILDE ELEMENTARY SCHOOL                                                                        	IDYLLWILDE ELEMENTARY SCHOOL                 	4073203750	430 VIHLEN RD                                                                   	SANFORD             	FL	32771-3639	430 VIHLEN RD                           	                                        	SANFORD             	FL	32771-3639	NAVARRO                       	ROBERT              	28.7921	-81.3092	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0521                              	Robert_Navarro@scps.k12.fl.us                                                   
SEMINOLE    	EASTBROOK ELEMENTARY SCHOOL                                                                         	EASTBROOK ELEMENTARY SCHOOL                  	4077467950	5525 TANGERINE AVE                                                              	WINTER PARK         	FL	32792-7310	5525 TANGERINE AVE                      	                                        	WINTER PARK         	FL	32792-7310	CARVER                        	RICK                	28.6208	-81.2941	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0531                              	Ricky_Carver@scps.k12.fl.us                                                     
SEMINOLE    	TUSKAWILLA MIDDLE SCHOOL                                                                            	TUSKAWILLA MIDDLE SCHOOL                     	4077468550	1801 TUSKAWILLA RD                                                              	OVIEDO              	FL	32765-8797	1801 TUSKAWILLA RD                      	                                        	OVIEDO              	FL	32765-8797	MIZWICKI                      	MICHAEL             	28.6338	-81.2656	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0541                              	Michael_Mizwicki@scps.k12.fl.us                                                 
SEMINOLE    	LAKE HOWELL HIGH SCHOOL                                                                             	LAKE HOWELL HIGH SCHOOL                      	4077469050	4200 DIKE RD                                                                    	WINTER PARK         	FL	32792-6399	4200 DIKE RD                            	                                        	WINTER PARK         	FL	32792-6399	CASILLO                       	FRANK               	28.6372	-81.2741	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0551                              	Frank_Casillo@scps.k12.fl.us                                                    
SEMINOLE    	ALTAMONTE ELEMENTARY SCHOOL                                                                         	ALTAMONTE ELEMENTARY SCHOOL                  	4077462950	525 PINEVIEW ST                                                                 	ALTAMONTE SPRINGS   	FL	32701-7950	525 PINEVIEW ST                         	                                        	ALTAMONTE SPRINGS   	FL	32701-7950	GAMBLE                        	PAM                 	28.6808	-81.3716	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0561                              	Pam_Gamble@scps.k12.fl.us                                                       
SEMINOLE    	JOURNEYS ACADEMY                                                                                    	JOURNEYS ACADEMY                             	4073207827	1722 W AIRPORT BLVD                                                             	SANFORD             	FL	32771-4000	1722 W AIRPORT BLVD                     	                                        	SANFORD             	FL	32771-4000	ICARDI                        	MIKE                	28.78747	-81.29755	                                                                                                    	mike_icardi@scps.k12.fl.us                                                      
SEMINOLE    	SABAL POINT ELEMENTARY SCHOOL                                                                       	SABAL POINT ELEMENTARY SCHOOL                	4077463050	960 WEKIVA SPRINGS RD                                                           	LONGWOOD            	FL	32779-2502	960 WEKIVA SPRINGS RD                   	                                        	LONGWOOD            	FL	32779-2502	SENKO                         	PAUL                	28.7037	-81.4188	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0581                              	Paul_Senko@scps.k12.fl.us                                                       
SEMINOLE    	WOODLANDS ELEMENTARY SCHOOL                                                                         	WOODLANDS ELEMENTARY SCHOOL                  	4077462750	1420 EE WILLIAMSON RD                                                           	LONGWOOD            	FL	32750-7133	1420 EE WILLIAMSON RD                   	                                        	LONGWOOD            	FL	32750-7133	PHILLIPS                      	KATHY               	28.7152	-81.3709	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0591                              	Kathy_Phillips@scps.k12.fl.us                                                   
SEMINOLE    	LAKE ORIENTA ELEMENTARY SCHOOL                                                                      	LAKE ORIENTA ELEMENTARY SCHOOL               	4077462650	612 NEWPORT AVE                                                                 	ALTAMONTE SPRINGS   	FL	32701-6340	612 NEWPORT AVE                         	                                        	ALTAMONTE SPRINGS   	FL	32701-6340	WEAVER                        	DONNA               	28.6479	-81.3713	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0601                              	Donna_Weaver@scps.k12.fl.us                                                     
SEMINOLE    	STERLING PARK ELEMENTARY SCHOOL                                                                     	STERLING PARK ELEMENTARY SCHL                	4077468250	905 EAGLE CIR S                                                                 	CASSELBERRY         	FL	32707-5111	905 EAGLE CIR S                         	                                        	CASSELBERRY         	FL	32707-5111	HAYNIE                        	FRANK               	28.6527	-81.3047	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0611                              	Frank_Haynie@scps.k12.fl.us                                                     
SEMINOLE    	ROCK LAKE MIDDLE SCHOOL                                                                             	ROCK LAKE MIDDLE SCHOOL                      	4077469350	250 SLADE DR                                                                    	LONGWOOD            	FL	32750-3936	250 SLADE DR                            	                                        	LONGWOOD            	FL	32750-3936	SHELLMAN                      	PAMELA              	28.7049	-81.3711	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0621                              	Pamela_Shellman@scps.k12.fl.us                                                  
SEMINOLE    	WEKIVA ELEMENTARY SCHOOL                                                                            	WEKIVA ELEMENTARY SCHOOL                     	4077463150	1450 E WEKIVA TRL                                                               	LONGWOOD            	FL	32779-5734	1450 E WEKIVA TRL                       	                                        	LONGWOOD            	FL	32779-5734	ADAMCZYK                      	MARJORIE            	28.6868	-81.4487	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0651                              	Marjorie_Adamczyk@scps.k12.fl.us                                                
SEMINOLE    	KEETH ELEMENTARY SCHOOL                                                                             	KEETH ELEMENTARY SCHOOL                      	4073205350	425 TUSKAWILLA RD                                                               	WINTER SPRINGS      	FL	32708-3708	425 TUSKAWILLA RD                       	                                        	WINTER SPRINGS      	FL	32708-3708	GAFFNEY                       	PETE                	28.6852	-81.264	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0061                              	Peter_Gaffney@scps.k12.fl.us                                                    
SEMINOLE    	GREENWOOD LAKES MIDDLE SCHOOL                                                                       	GREENWOOD LAKES MIDDLE SCHOOL                	4073207650	601 LAKE PARK DR                                                                	LAKE MARY           	FL	32746-3748	601 LAKE PARK DR                        	                                        	LAKE MARY           	FL	32746-3748	ABBOTT                        	DEBRA               	28.7354	-81.3406	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0671                              	DEBRA_ABBOTT@SCPS.K12.FL.US                                                     
SEMINOLE    	STENSTROM ELEMENTARY SCHOOL                                                                         	STENSTROM ELEMENTARY SCHOOL                  	4073202450	1800 ALAFAYA WOODS BLVD                                                         	OVIEDO              	FL	32765-9486	1800 ALAFAYA WOODS BLVD                 	                                        	OVIEDO              	FL	32765-9486	MORRISON                      	MICHELLE            	28.6534	-81.1908	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0681                              	Michelle_Morrison@scps.k12.fl.us                                                
SEMINOLE    	HEATHROW ELEMENTARY SCHOOL                                                                          	HEATHROW ELEMENTARY SCHOOL                   	4073206850	5715 MARKHAM WOODS RD                                                           	LAKE MARY           	FL	32746-4604	5715 MARKHAM WOODS RD                   	                                        	LAKE MARY           	FL	32746-4604	GOOCH                         	HEIDI               	28.7775	-81.3844	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0691                              	Heidi_Gooch@scps.k12.fl.us                                                      
SEMINOLE    	PARTIN ELEMENTARY SCHOOL                                                                            	PARTIN ELEMENTARY SCHOOL                     	4073204850	1500 TWIN RIVERS BLVD                                                           	OVIEDO              	FL	32766-5014	1500 TWIN RIVERS BLVD                   	                                        	OVIEDO              	FL	32766-5014	URBAN                         	NANCY               	28.6496	-81.1565	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0701                              	Nancy_Urban@scps.k12.fl.us                                                      
SEMINOLE    	INDIAN TRAILS MIDDLE SCHOOL                                                                         	INDIAN TRAILS MIDDLE SCHOOL                  	4073204350	415 TUSKAWILLA RD                                                               	WINTER SPRINGS      	FL	32708-3708	415 TUSKAWILLA RD                       	                                        	WINTER SPRINGS      	FL	32708-3708	CHAVIS                        	LOIS                	28.6875	-81.2639	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0711                              	Lois Chavis@scps.k12.fl.us                                                      
SEMINOLE    	CHILES MIDDLE SCHOOL                                                                                	CHILES MIDDLE SCHOOL                         	4078717050	1240 SANCTUARY DR                                                               	OVIEDO              	FL	32766-6604	1240 SANCTUARY DR                       	                                        	OVIEDO              	FL	32766-6604	GUNDERSON                     	MARGARET            	28.6242	-81.1781	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0721                              	Maggie_Gunderson@scps.k12.fl.us                                                 
SEMINOLE    	MARKHAM WOODS MIDDLE SCHOOL                                                                         	MARKHAM WOODS MIDDLE SCHOOL                  	4078711750	6003 MARKHAM WOODS RD                                                           	LAKE MARY           	FL	32746-4604	6003 MARKHAM WOODS RD                   	                                        	LAKE MARY           	FL	32746-4604	KUBIS                         	JAMES               	28.7865	-81.383	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0731                              	James_Kubis@scps.k12.fl.us                                                      
SEMINOLE    	BENTLEY ELEMENTARY SCHOOL                                                                           	BENTLEY ELEMENTARY SCHOOL                    	4078719950	2190 S OREGON AVE                                                               	SANFORD             	FL	32771-8897	2190 S OREGON AVE                       	                                        	SANFORD             	FL	32771-8897	NATHAN                        	RON                 	28.7939	-81.3294	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0801                              	Ron_Nathan@scps.k12.fl.us                                                       
SEMINOLE    	WICKLOW ELEMENTARY SCHOOL                                                                           	WICKLOW ELEMENTARY SCHOOL                    	4073201250	100 PLACID LAKE DR                                                              	SANFORD             	FL	32773-4446	100 PLACID LAKE DR                      	                                        	SANFORD             	FL	32773-4446	HERNDON                       	MARTINA             	28.7793	-81.2949	http://www.scps.k12.fl.us/schools/schoolinfopage.cfm?schoolnumber=0811                              	Martina_Herndon@scps.k12.fl.us                                                  
